id,lama hukuman (bulan)
doc_1240,48
doc_2290,60
doc_19125,1
doc_8468,12
doc_20970,10
doc_1230,30
doc_9201,84
doc_6981,24
doc_5179,48
doc_10725,18
doc_20678,72
doc_1059,84
doc_6263,30
doc_15361,24
doc_282,5
doc_14847,24
doc_969,12
doc_16002,24
doc_20338,120
doc_1940,12
doc_23372,12
doc_17659,12
doc_620,10
doc_18310,28
doc_1743,120
doc_17775,10
doc_18588,20
doc_14136,24
doc_9848,60
doc_3569,108
doc_15564,16
doc_6117,4
doc_23643,18
doc_3179,18
doc_19577,18
doc_9500,5
doc_6100,24
doc_16960,12
doc_10553,66
doc_13995,144
doc_22261,24
doc_15636,34
doc_6277,36
doc_9473,20
doc_22472,5
doc_13150,11
doc_11084,30
doc_5725,10
doc_10832,18
doc_16654,72
doc_630,24
doc_11971,120
doc_19466,24
doc_19851,22
doc_6431,16
doc_3375,12
doc_12589,24
doc_23651,72
doc_13761,20
doc_10239,30
doc_20741,4
doc_2114,2
doc_3217,15
doc_13126,44
doc_3815,6
doc_8322,15
doc_3156,108
doc_14297,54
doc_2279,10
doc_4600,96
doc_14,20
doc_1647,72
doc_17910,66
doc_2366,60
doc_4649,63
doc_12198,3
doc_375,54
doc_21887,6
doc_526,21
doc_9132,18
doc_11562,5
doc_13911,3
doc_12766,60
doc_19976,12
doc_19343,42
doc_530,24
doc_15597,14
doc_20099,4
doc_21117,18
doc_9462,16
doc_12474,120
doc_17779,60
doc_12202,42
doc_12583,22
doc_11172,21
doc_23515,144
doc_12004,96
doc_6564,72
doc_4704,6
doc_15283,48
doc_18097,4
doc_15922,84
doc_23392,78
doc_956,48
doc_6676,4
doc_3454,63
doc_12804,18
doc_15141,60
doc_8596,90
doc_2072,10
doc_957,16
doc_16543,2
doc_14037,36
doc_7006,6
doc_353,30
doc_13519,10
doc_16310,3
doc_6237,108
doc_12733,60
doc_8947,84
doc_14026,60
doc_22441,36
doc_2921,24
doc_15712,10
doc_4645,3
doc_662,10
doc_16083,66
doc_7058,27
doc_10182,12
doc_20050,72
doc_16691,20
doc_4791,12
doc_2357,24
doc_11895,48
doc_18312,22
doc_23273,6
doc_19812,216
doc_20023,48
doc_17651,72
doc_13613,1
doc_1561,156
doc_11788,60
doc_10327,16
doc_7180,15
doc_15350,108
doc_15314,14
doc_13259,84
doc_4110,9
doc_21289,48
doc_515,66
doc_895,96
doc_8602,8
doc_16406,5
doc_23609,10
doc_900,3
doc_208,15
doc_22473,3
doc_459,24
doc_2431,156
doc_13630,90
doc_3390,12
doc_3912,3
doc_21768,18
doc_553,84
doc_19529,10
doc_6918,19
doc_18441,5
doc_1926,48
doc_17019,8
doc_6083,6
doc_22837,17
doc_18280,12
doc_21986,30
doc_106,24
doc_3042,42
doc_16370,72
doc_10362,22
doc_18094,15
doc_90,42
doc_15526,60
doc_10434,15
doc_19559,18
doc_17302,120
doc_14452,66
doc_18334,6
doc_12237,27
doc_14057,5
doc_6369,20
doc_16386,3
doc_9128,78
doc_8906,78
doc_2721,24
doc_16020,66
doc_13622,16
doc_8784,6
doc_15823,18
doc_23462,24
doc_19502,84
doc_23059,78
doc_10641,18
doc_9769,48
doc_13400,12
doc_3763,48
doc_214,75
doc_17163,6
doc_19881,96
doc_22274,84
doc_18428,7
doc_8921,75
doc_21805,66
doc_6155,18
doc_8358,120
doc_17774,24
doc_4168,27
doc_20173,22
doc_16968,12
doc_23577,36
doc_23656,12
doc_16501,6
doc_5110,30
doc_23410,16
doc_22447,7
doc_8713,22
doc_1764,36
doc_18260,150
doc_13548,18
doc_11537,18
doc_15070,66
doc_3225,14
doc_527,18
doc_15252,120
doc_19331,20
doc_20858,23
doc_12092,24
doc_5656,15
doc_8885,5
doc_6060,1
doc_17344,4
doc_6343,10
doc_20018,18
doc_13998,48
doc_17435,66
doc_8783,36
doc_8712,8
doc_3381,30
doc_3677,96
doc_5777,36
doc_22549,60
doc_6574,8
doc_21564,30
doc_1608,6
doc_19995,216
doc_23395,96
doc_23672,96
doc_15884,204
doc_17176,3
doc_8985,4
doc_19441,48
doc_15523,5
doc_1981,7
doc_11426,9
doc_19983,84
doc_17318,14
doc_12156,36
doc_12858,48
doc_7425,60
doc_5627,24
doc_1683,84
doc_16134,12
doc_20564,36
doc_16336,30
doc_6447,84
doc_20501,30
doc_989,48
doc_15084,96
doc_11646,12
doc_19281,30
doc_20163,54
doc_11723,30
doc_3094,12
doc_19540,144
doc_13262,3
doc_13999,18
doc_18208,156
doc_17483,63
doc_10397,48
doc_2845,15
doc_9079,1
doc_3343,16
doc_16423,12
doc_6541,30
doc_14289,16
doc_3357,30
doc_13026,60
doc_11746,19
doc_11802,15
doc_14415,20
doc_7814,48
doc_23360,40
doc_21511,16
doc_2429,12
doc_21428,20
doc_21731,9
doc_11940,10
doc_21196,24
doc_17071,18
doc_4800,12
doc_2354,12
doc_16379,8
doc_11384,8
doc_20954,6
doc_19137,36
doc_9078,18
doc_8074,7
doc_14860,24
doc_17425,66
doc_23120,72
doc_7492,36
doc_17650,10
doc_12772,24
doc_22831,4
doc_7060,12
doc_13508,18
doc_16662,84
doc_5085,24
doc_2383,24
doc_572,156
doc_1436,42
doc_13282,96
doc_9440,14
doc_21737,36
doc_11719,66
doc_14750,108
doc_10707,72
doc_5446,66
doc_1008,18
doc_4544,72
doc_12988,54
doc_7010,18
doc_2065,24
doc_1137,8
doc_9883,30
doc_21728,60
doc_10178,36
doc_295,66
doc_16078,4
doc_18788,24
doc_3999,12
doc_9767,4
doc_3742,72
doc_11701,24
doc_2720,24
doc_22752,120
doc_12714,48
doc_14871,48
doc_21535,1
doc_16371,12
doc_2809,54
doc_9018,12
doc_16941,18
doc_16107,60
doc_21180,4
doc_2470,72
doc_3739,20
doc_20671,30
doc_13482,22
doc_18989,1
doc_363,60
doc_6925,6
doc_18089,24
doc_14689,10
doc_2140,72
doc_19624,75
doc_18768,24
doc_7315,36
doc_20696,132
doc_1313,120
doc_20315,8
doc_6184,58
doc_11304,72
doc_1592,72
doc_22970,6
doc_18547,24
doc_2397,8
doc_16702,22
doc_14560,4
doc_9517,22
doc_5234,6
doc_22368,14
doc_21453,132
doc_20421,48
doc_8988,1
doc_3021,19
doc_9904,48
doc_8229,12
doc_9106,30
doc_13914,6
doc_5296,5
doc_3973,120
doc_21755,60
doc_14664,90
doc_4134,8
doc_975,24
doc_7292,8
doc_15586,12
doc_17339,27
doc_9753,72
doc_13775,14
doc_5017,24
doc_17603,18
doc_10875,134
doc_13240,12
doc_18025,48
doc_17675,18
doc_11874,24
doc_17765,24
doc_1934,180
doc_4676,24
doc_10223,78
doc_893,42
doc_7288,2
doc_21261,1
doc_7907,84
doc_14552,72
doc_18851,7
doc_7658,60
doc_10107,20
doc_18298,108
doc_11363,3
doc_13833,54
doc_19121,60
doc_727,5
doc_7215,36
doc_8246,14
doc_18181,18
doc_15877,12
doc_20230,48
doc_14200,108
doc_10746,12
doc_17321,12
doc_18650,6
doc_17209,60
doc_7275,27
doc_11594,192
doc_1390,144
doc_3565,18
doc_9077,96
doc_5430,60
doc_23536,78
doc_16221,18
doc_22075,36
doc_14900,4
doc_15513,72
doc_14562,42
doc_1869,8
doc_8203,96
doc_807,8
doc_4806,66
doc_22284,10
doc_12261,5
doc_22685,10
doc_23626,72
doc_10427,36
doc_9156,108
doc_15153,72
doc_4495,11
doc_2633,12
doc_14287,60
doc_7833,84
doc_20773,108
doc_14270,12
doc_146,90
doc_2034,16
doc_1166,18
doc_11693,12
doc_2051,66
doc_20145,14
doc_10817,8
doc_12677,18
doc_20820,60
doc_3431,18
doc_22208,60
doc_7070,12
doc_4362,8
doc_10617,24
doc_18156,4
doc_19896,18
doc_272,6
doc_12985,72
doc_8437,8
doc_18417,24
doc_12317,18
doc_23409,90
doc_9006,12
doc_23285,36
doc_3811,36
doc_13920,16
doc_15776,14
doc_9997,120
doc_4347,2
doc_546,10
doc_19626,4
doc_8503,16
doc_11714,156
doc_15230,60
doc_9324,14
doc_13738,20
doc_15521,36
doc_7565,24
doc_17305,132
doc_15318,4
doc_22643,8
doc_11780,60
doc_6641,66
doc_8231,78
doc_12652,48
doc_20663,18
doc_2984,18
doc_16515,30
doc_13410,10
doc_2668,60
doc_19608,36
doc_9375,24
doc_21777,10
doc_615,18
doc_19946,12
doc_17851,72
doc_4498,24
doc_19427,24
doc_18804,12
doc_21470,72
doc_3295,12
doc_6738,84
doc_1501,132
doc_9019,12
doc_17906,48
doc_22642,12
doc_15024,5
doc_11123,10
doc_4233,3
doc_8821,5
doc_4431,48
doc_12046,78
doc_16775,12
doc_23517,39
doc_12183,60
doc_8593,60
doc_4807,48
doc_22439,30
doc_13850,11
doc_20378,14
doc_11919,168
doc_21772,96
doc_15897,120
doc_5320,36
doc_7120,24
doc_2422,16
doc_21989,156
doc_1751,120
doc_11345,5
doc_19093,84
doc_12255,6
doc_23346,46
doc_339,48
doc_11856,54
doc_1342,48
doc_23145,12
doc_3641,108
doc_16714,36
doc_21521,5
doc_3005,48
doc_6961,18
doc_4091,54
doc_16315,5
doc_18707,16
doc_20582,54
doc_19934,30
doc_9651,36
doc_8364,2
doc_20588,24
doc_22884,72
doc_12419,24
doc_13351,60
doc_22488,3
doc_18024,4
doc_9131,55
doc_61,30
doc_1241,72
doc_22145,36
doc_5137,120
doc_2344,96
doc_15049,12
doc_2121,51
doc_1525,6
doc_7618,18
doc_154,60
doc_14537,16
doc_482,72
doc_6123,84
doc_12653,5
doc_12113,30
doc_15851,5
doc_1763,19
doc_15827,102
doc_15508,60
doc_8943,10
doc_7716,66
doc_21793,60
doc_4854,60
doc_2712,132
doc_20535,60
doc_17718,66
doc_11047,14
doc_6820,24
doc_21800,12
doc_20235,60
doc_20509,24
doc_13082,30
doc_21875,120
doc_11556,16
doc_21173,6
doc_19251,7
doc_17771,21
doc_5942,30
doc_3068,48
doc_22573,14
doc_3630,60
doc_23047,204
doc_3029,12
doc_2970,3
doc_11665,36
doc_8647,15
doc_15157,12
doc_22633,1
doc_4264,84
doc_17030,60
doc_15647,48
doc_7993,60
doc_18459,5
doc_16726,66
doc_8042,72
doc_15989,12
doc_1623,8
doc_12876,28
doc_22181,30
doc_7185,24
doc_5476,18
doc_16459,60
doc_8997,56
doc_11373,16
doc_8634,21
doc_18436,8
doc_18926,84
doc_17686,22
doc_22262,39
doc_1305,20
doc_8429,28
doc_4034,12
doc_2600,18
doc_12809,12
doc_2574,132
doc_3187,78
doc_19153,70
doc_4832,18
doc_20608,48
doc_16087,60
doc_2107,54
doc_19064,3
doc_15518,78
doc_12881,60
doc_17772,2
doc_23297,36
doc_22406,12
doc_22371,12
doc_7084,120
doc_13193,96
doc_1280,84
doc_13222,24
doc_805,84
doc_14597,48
doc_17940,10
doc_20876,72
doc_11383,15
doc_4567,72
doc_23292,111
doc_15359,168
doc_4842,5
doc_19979,12
doc_10113,4
doc_8706,18
doc_20562,18
doc_17693,42
doc_13860,156
doc_9107,72
doc_3453,7
doc_20080,16
doc_20627,6
doc_2199,5
doc_16033,180
doc_4426,12
doc_6151,30
doc_14290,36
doc_17328,20
doc_823,24
doc_15071,180
doc_21390,28
doc_8357,8
doc_22004,66
doc_20932,24
doc_12176,156
doc_18923,60
doc_15150,18
doc_9504,10
doc_21592,36
doc_23112,120
doc_22504,14
doc_13576,84
doc_3055,66
doc_20060,60
doc_7219,22
doc_6723,6
doc_3301,54
doc_19695,4
doc_8520,18
doc_16381,3
doc_10683,21
doc_14296,54
doc_22339,10
doc_10999,51
doc_12601,96
doc_17217,28
doc_11272,24
doc_23440,12
doc_19847,24
doc_7644,16
doc_16439,58
doc_14423,27
doc_19836,18
doc_10094,63
doc_1482,84
doc_4874,2
doc_13088,34
doc_16003,9
doc_8039,60
doc_12343,5
doc_19720,22
doc_22401,12
doc_21311,1
doc_5798,24
doc_11486,1
doc_5233,42
doc_21468,120
doc_6646,70
doc_15535,48
doc_5491,51
doc_769,30
doc_18450,24
doc_7312,8
doc_23604,60
doc_20909,16
doc_2718,84
doc_2080,48
doc_952,2
doc_2483,84
doc_9182,72
doc_1760,60
doc_9985,48
doc_20807,3
doc_9917,24
doc_21567,12
doc_20086,3
doc_4244,84
doc_17073,72
doc_19817,24
doc_13396,84
doc_4945,12
doc_17351,2
doc_5589,78
doc_16242,9
doc_10396,10
doc_19098,60
doc_4758,3
doc_4381,42
doc_13473,10
doc_22360,12
doc_19957,22
doc_12998,5
doc_5300,72
doc_1991,72
doc_12313,18
doc_12952,18
doc_17590,84
doc_13491,26
doc_4972,2
doc_23358,6
doc_13227,8
doc_6784,48
doc_3601,78
doc_23648,72
doc_8071,30
doc_8578,88
doc_7974,18
doc_10315,24
doc_1626,84
doc_16921,18
doc_7971,12
doc_13225,17
doc_4213,12
doc_6457,36
doc_19892,10
doc_9525,18
doc_11695,72
doc_2709,90
doc_21416,19
doc_6515,42
doc_4663,72
doc_20406,66
doc_1855,9
doc_3073,1
doc_19257,42
doc_19415,18
doc_14756,48
doc_1646,1
doc_3418,60
doc_3477,12
doc_23154,8
doc_11054,24
doc_1793,18
doc_13719,108
doc_15115,17
doc_3798,3
doc_3369,96
doc_11560,18
doc_7197,60
doc_23259,27
doc_21494,72
doc_22409,28
doc_11642,72
doc_8796,48
doc_22864,36
doc_127,90
doc_5960,84
doc_20261,60
doc_13636,24
doc_15344,78
doc_4452,4
doc_7148,72
doc_19916,2
doc_828,84
doc_23593,10
doc_17369,7
doc_11474,60
doc_7784,18
doc_10381,48
doc_23183,8
doc_2444,84
doc_10542,18
doc_16730,48
doc_815,72
doc_22551,72
doc_13000,72
doc_11398,16
doc_22596,114
doc_23423,10
doc_14154,24
doc_12299,96
doc_5780,8
doc_2117,96
doc_794,60
doc_10148,15
doc_6899,72
doc_2675,1
doc_16479,78
doc_15771,72
doc_20610,16
doc_3757,72
doc_2892,18
doc_18756,96
doc_14383,12
doc_20104,24
doc_3229,22
doc_7864,12
doc_6360,30
doc_22749,60
doc_22413,240
doc_13430,12
doc_11105,60
doc_18250,60
doc_13947,2
doc_4613,60
doc_19030,12
doc_2244,10
doc_5374,84
doc_2337,36
doc_17335,1
doc_11261,120
doc_1121,36
doc_10790,78
doc_18589,30
doc_420,17
doc_923,48
doc_9447,16
doc_5409,16
doc_5789,18
doc_22127,20
doc_15375,16
doc_21952,96
doc_17587,14
doc_22150,54
doc_8390,51
doc_1971,36
doc_11303,17
doc_4019,4
doc_3688,24
doc_18382,7
doc_20418,59
doc_12791,3
doc_11247,24
doc_1249,4
doc_2193,48
doc_19097,5
doc_9185,84
doc_18575,66
doc_4671,7
doc_21527,20
doc_5985,30
doc_6566,16
doc_7805,20
doc_11955,20
doc_6944,24
doc_9511,48
doc_10536,84
doc_18521,22
doc_17450,2
doc_14061,5
doc_16985,7
doc_20612,72
doc_7578,48
doc_78,15
doc_19283,20
doc_15525,84
doc_21205,120
doc_9065,216
doc_8008,10
doc_21853,5
doc_5952,12
doc_11158,54
doc_3392,72
doc_5416,78
doc_18945,48
doc_8163,55
doc_19020,7
doc_5257,48
doc_3531,12
doc_8568,10
doc_1909,2
doc_22826,28
doc_236,48
doc_12220,24
doc_17989,60
doc_7985,84
doc_9311,78
doc_3491,40
doc_14232,9
doc_18379,96
doc_19209,60
doc_22855,15
doc_10569,5
doc_1343,108
doc_8513,60
doc_1620,7
doc_5288,7
doc_18445,18
doc_7042,24
doc_2220,72
doc_9866,20
doc_22423,10
doc_16645,36
doc_22948,36
doc_12978,24
doc_20129,96
doc_14595,10
doc_18411,12
doc_6989,60
doc_20619,16
doc_1918,24
doc_1829,72
doc_9766,8
doc_12608,14
doc_12942,144
doc_6234,12
doc_22912,60
doc_6284,30
doc_4209,78
doc_12820,22
doc_16609,7
doc_9334,75
doc_6470,72
doc_13747,72
doc_15386,12
doc_13704,60
doc_10955,24
doc_847,54
doc_20674,18
doc_5561,180
doc_13235,18
doc_14310,12
doc_18936,15
doc_13918,19
doc_118,72
doc_8838,9
doc_22351,54
doc_14044,120
doc_8660,18
doc_16390,36
doc_5343,180
doc_9112,27
doc_10788,5
doc_4325,5
doc_17448,72
doc_2591,36
doc_13047,28
doc_20120,16
doc_13919,24
doc_10590,10
doc_19902,24
doc_11614,60
doc_6768,24
doc_5623,5
doc_1606,6
doc_18118,24
doc_22920,9
doc_3813,7
doc_14278,12
doc_17261,7
doc_10555,18
doc_10168,24
doc_1762,24
doc_15680,18
doc_21786,72
doc_19124,30
doc_2473,60
doc_15914,27
doc_6739,96
doc_15729,10
doc_12200,60
doc_7944,72
doc_12911,16
doc_14370,7
doc_20591,60
doc_6372,14
doc_16617,54
doc_8259,10
doc_7562,10
doc_9796,32
doc_6169,84
doc_11476,72
doc_3597,36
doc_6289,24
doc_4633,18
doc_15148,8
doc_16510,19
doc_6230,6
doc_17681,27
doc_18361,12
doc_23072,8
doc_10268,7
doc_12773,30
doc_5751,30
doc_8153,84
doc_13504,60
doc_3087,19
doc_1907,10
doc_6883,72
doc_7674,36
doc_19730,42
doc_8173,48
doc_23011,84
doc_5871,48
doc_19182,48
doc_17303,18
doc_18031,14
doc_5123,60
doc_5127,30
doc_13624,120
doc_15035,42
doc_4622,18
doc_6810,24
doc_16749,216
doc_15746,30
doc_11480,60
doc_2126,30
doc_8151,10
doc_8718,27
doc_13014,63
doc_56,84
doc_17023,96
doc_303,48
doc_22196,12
doc_17661,84
doc_14179,8
doc_13569,10
doc_4433,48
doc_20029,72
doc_20528,10
doc_19263,16
doc_12395,24
doc_10479,12
doc_10454,96
doc_5241,60
doc_22575,102
doc_10489,12
doc_16283,9
doc_14125,18
doc_10161,72
doc_18978,12
doc_18778,5
doc_16908,10
doc_6377,66
doc_6982,18
doc_13717,3
doc_3901,114
doc_23252,72
doc_12892,42
doc_21970,20
doc_21509,18
doc_11315,5
doc_10162,132
doc_17056,12
doc_4189,5
doc_667,120
doc_3267,24
doc_18272,6
doc_8473,48
doc_9912,54
doc_12648,72
doc_22416,12
doc_11638,1
doc_6091,36
doc_6239,18
doc_15184,60
doc_7351,60
doc_17145,15
doc_6255,12
doc_18291,12
doc_12235,12
doc_12016,96
doc_3819,48
doc_6270,9
doc_4301,3
doc_5570,14
doc_14389,3
doc_7942,14
doc_4165,24
doc_22356,12
doc_19964,12
doc_19217,8
doc_21834,6
doc_19857,54
doc_22712,8
doc_16522,34
doc_7044,42
doc_4893,12
doc_18565,36
doc_10321,12
doc_19562,13
doc_4855,12
doc_4638,108
doc_21500,48
doc_9551,5
doc_20646,24
doc_17716,21
doc_10210,96
doc_6942,24
doc_8018,12
doc_22626,24
doc_9522,96
doc_6950,19
doc_6882,10
doc_13052,108
doc_15782,78
doc_20915,108
doc_4674,24
doc_12174,78
doc_6997,18
doc_1253,12
doc_11471,12
doc_15255,48
doc_19759,20
doc_19199,84
doc_21104,60
doc_10041,132
doc_4859,24
doc_8581,60
doc_8428,72
doc_17462,24
doc_10177,28
doc_4364,18
doc_17155,48
doc_10358,30
doc_16634,90
doc_14490,48
doc_7240,24
doc_14431,12
doc_3420,60
doc_10016,90
doc_23207,12
doc_4977,36
doc_4545,66
doc_21950,9
doc_17101,18
doc_21165,18
doc_12339,180
doc_2049,12
doc_5998,16
doc_15445,60
doc_13457,60
doc_20563,1
doc_4810,54
doc_10917,14
doc_3637,1
doc_17845,60
doc_15107,5
doc_5990,5
doc_9861,84
doc_18385,18
doc_12764,102
doc_15159,60
doc_8176,30
doc_405,84
doc_385,12
doc_8703,4
doc_7267,72
doc_10345,84
doc_18018,54
doc_20385,18
doc_13773,82
doc_21169,84
doc_6939,48
doc_6971,18
doc_20310,48
doc_4159,132
doc_23091,15
doc_13551,78
doc_8416,54
doc_2194,60
doc_1016,60
doc_5125,18
doc_19256,16
doc_10,156
doc_10137,28
doc_18223,36
doc_4805,36
doc_16640,84
doc_5714,84
doc_12678,63
doc_19709,72
doc_1582,30
doc_17309,58
doc_2780,3
doc_22517,22
doc_13217,7
doc_5321,18
doc_7313,54
doc_14838,36
doc_6043,36
doc_20160,60
doc_4836,2
doc_4965,96
doc_540,78
doc_7484,14
doc_19130,18
doc_3720,36
doc_13660,36
doc_9338,60
doc_20853,7
doc_668,72
doc_21448,3
doc_11024,24
doc_10976,6
doc_1354,8
doc_13324,84
doc_7115,84
doc_8663,24
doc_19088,3
doc_3331,78
doc_8054,26
doc_11830,24
doc_9589,168
doc_19969,8
doc_23035,9
doc_5646,15
doc_19761,12
doc_17641,78
doc_6191,54
doc_15762,72
doc_11705,144
doc_13844,48
doc_21733,96
doc_11004,4
doc_20560,22
doc_4911,60
doc_1853,22
doc_22701,10
doc_12973,27
doc_23508,78
doc_2106,96
doc_16518,10
doc_13429,84
doc_5030,10
doc_17313,15
doc_824,18
doc_1532,24
doc_1215,10
doc_505,18
doc_14684,8
doc_10189,72
doc_6531,150
doc_19457,16
doc_10151,150
doc_9577,84
doc_13117,5
doc_23004,18
doc_3710,24
doc_23190,51
doc_21234,6
doc_4749,7
doc_20653,16
doc_11715,22
doc_15486,84
doc_23539,9
doc_20571,9
doc_5302,18
doc_19308,39
doc_6589,10
doc_1811,114
doc_19871,18
doc_3142,228
doc_1325,66
doc_4313,3
doc_7495,18
doc_8692,18
doc_23095,15
doc_9581,18
doc_13808,12
doc_21926,48
doc_22557,92
doc_17925,36
doc_19066,3
doc_6314,60
doc_17576,42
doc_13965,84
doc_21678,48
doc_1543,84
doc_11494,78
doc_11517,7
doc_7057,18
doc_2540,24
doc_17338,72
doc_15369,96
doc_6732,24
doc_4847,24
doc_6802,1
doc_4331,8
doc_8925,10
doc_5335,72
doc_9349,54
doc_4730,108
doc_22926,42
doc_11175,20
doc_21690,72
doc_21546,2
doc_18541,8
doc_1063,2
doc_1168,5
doc_20021,6
doc_7652,18
doc_21973,12
doc_11131,72
doc_4492,66
doc_21365,84
doc_8336,56
doc_5487,66
doc_21331,72
doc_19167,14
doc_17102,18
doc_2503,5
doc_4361,16
doc_4172,60
doc_23399,4
doc_16780,78
doc_13924,8
doc_14513,64
doc_7187,84
doc_699,54
doc_20877,12
doc_17750,90
doc_23125,15
doc_14192,60
doc_8788,24
doc_14398,3
doc_12145,51
doc_13585,36
doc_22302,21
doc_21353,72
doc_2915,5
doc_14553,24
doc_10519,96
doc_5645,48
doc_20151,84
doc_3441,4
doc_12044,24
doc_7358,22
doc_2144,36
doc_5105,156
doc_5074,54
doc_17956,60
doc_20464,6
doc_17507,84
doc_16049,6
doc_19171,2
doc_14528,30
doc_2968,24
doc_18889,21
doc_5989,84
doc_11658,36
doc_729,4
doc_7588,20
doc_7544,90
doc_413,16
doc_11339,36
doc_5746,132
doc_17210,96
doc_3268,4
doc_20359,24
doc_8809,60
doc_418,60
doc_11262,3
doc_9818,12
doc_15306,12
doc_16282,18
doc_23133,9
doc_2083,54
doc_12162,84
doc_3374,90
doc_5727,4
doc_20492,72
doc_10637,15
doc_20765,66
doc_17451,30
doc_3914,14
doc_13480,18
doc_5537,144
doc_8003,16
doc_5388,18
doc_22117,9
doc_2739,27
doc_5053,48
doc_4001,8
doc_2428,12
doc_11939,22
doc_6834,15
doc_18072,66
doc_852,72
doc_22688,60
doc_16348,6
doc_5879,1
doc_19224,10
doc_4612,12
doc_16365,180
doc_9541,7
doc_9208,24
doc_9824,96
doc_2490,66
doc_11923,72
doc_7391,240
doc_2850,36
doc_14070,48
doc_23050,12
doc_5882,27
doc_4453,15
doc_22869,12
doc_2480,48
doc_23002,120
doc_10458,16
doc_11152,18
doc_13246,72
doc_18526,60
doc_13297,3
doc_11311,24
doc_21573,10
doc_9436,7
doc_19129,24
doc_7254,14
doc_13285,16
doc_3507,72
doc_1680,18
doc_20634,60
doc_19532,4
doc_8131,22
doc_15126,24
doc_16965,9
doc_9663,66
doc_20455,84
doc_13501,84
doc_3344,1
doc_13185,1
doc_16245,12
doc_12776,72
doc_20057,60
doc_16944,60
doc_5238,96
doc_7806,84
doc_13408,84
doc_16897,60
doc_1082,2
doc_18049,12
doc_9205,16
doc_1932,5
doc_1151,1
doc_19223,60
doc_5950,12
doc_8309,15
doc_14263,120
doc_5178,108
doc_14099,12
doc_17215,4
doc_8312,48
doc_21137,4
doc_23352,24
doc_23607,36
doc_17020,84
doc_4466,24
doc_6800,7
doc_7988,72
doc_7080,90
doc_6967,15
doc_15203,9
doc_4143,48
doc_877,14
doc_21254,12
doc_21700,12
doc_21607,36
doc_16389,30
doc_15980,48
doc_3052,72
doc_22076,60
doc_19509,18
doc_14600,15
doc_15329,36
doc_2492,6
doc_15339,60
doc_20239,1
doc_4778,10
doc_9908,114
doc_22842,24
doc_22678,8
doc_17533,60
doc_16959,7
doc_20154,144
doc_20531,66
doc_854,120
doc_10967,24
doc_22304,10
doc_13122,24
doc_13404,8
doc_22999,4
doc_22387,15
doc_10894,18
doc_4496,14
doc_8174,20
doc_6656,18
doc_12040,12
doc_2369,60
doc_4781,1
doc_12324,36
doc_19335,10
doc_22010,36
doc_8717,12
doc_10648,36
doc_18226,6
doc_5987,3
doc_16922,18
doc_19191,48
doc_5802,24
doc_21981,14
doc_7207,12
doc_7344,18
doc_12534,156
doc_7561,96
doc_8097,84
doc_785,24
doc_12250,3
doc_1410,8
doc_10730,72
doc_16539,42
doc_3010,24
doc_18071,60
doc_11094,8
doc_4015,28
doc_7456,14
doc_12914,96
doc_3864,144
doc_19118,30
doc_1896,9
doc_5443,18
doc_570,12
doc_23094,12
doc_22239,60
doc_1817,12
doc_19779,12
doc_19712,30
doc_23652,18
doc_6103,7
doc_2976,36
doc_17365,18
doc_10493,6
doc_191,8
doc_21473,18
doc_700,30
doc_23398,10
doc_16991,18
doc_12469,60
doc_302,120
doc_3421,120
doc_18712,8
doc_1061,27
doc_14435,84
doc_10758,5
doc_3445,84
doc_17454,9
doc_10717,5
doc_18590,40
doc_8209,24
doc_7680,51
doc_11313,24
doc_4643,66
doc_12947,72
doc_9008,24
doc_7997,7
doc_5601,10
doc_9152,15
doc_7023,12
doc_21278,30
doc_15637,60
doc_16610,16
doc_19739,24
doc_5896,14
doc_10678,12
doc_8755,10
doc_3437,10
doc_14566,144
doc_14374,60
doc_18078,5
doc_6894,6
doc_17430,96
doc_19831,30
doc_12758,192
doc_8051,60
doc_9147,12
doc_4556,24
doc_11297,15
doc_4736,12
doc_20881,30
doc_1219,5
doc_13447,10
doc_22400,7
doc_3988,21
doc_21296,12
doc_20878,18
doc_23329,18
doc_5700,10
doc_13993,54
doc_17341,10
doc_2870,7
doc_11970,16
doc_20818,12
doc_21358,5
doc_14208,66
doc_2962,6
doc_14173,72
doc_2201,60
doc_16483,14
doc_5593,24
doc_2558,54
doc_15587,12
doc_20584,1
doc_9638,48
doc_5540,12
doc_18033,8
doc_12875,4
doc_12184,24
doc_22582,168
doc_6296,34
doc_4500,48
doc_1155,24
doc_18640,12
doc_15152,30
doc_9875,7
doc_19555,17
doc_7401,12
doc_10249,22
doc_7159,36
doc_19493,24
doc_20933,84
doc_14590,30
doc_5424,8
doc_2050,66
doc_13169,27
doc_11836,60
doc_16372,10
doc_9209,21
doc_23445,24
doc_14076,22
doc_16647,4
doc_20446,32
doc_21919,7
doc_14487,14
doc_14258,39
doc_6617,12
doc_8121,10
doc_8156,96
doc_1803,12
doc_4737,54
doc_11112,10
doc_2386,16
doc_23079,16
doc_5760,48
doc_18344,6
doc_19361,24
doc_8681,36
doc_18228,20
doc_1735,22
doc_2912,72
doc_11412,9
doc_8339,12
doc_1987,24
doc_6547,42
doc_14244,7
doc_2812,5
doc_17044,18
doc_15709,84
doc_18896,4
doc_11590,72
doc_20667,7
doc_9340,27
doc_22672,120
doc_15088,72
doc_11775,14
doc_1931,5
doc_198,48
doc_7778,18
doc_19316,6
doc_8005,24
doc_2328,180
doc_4390,12
doc_12689,2
